CustomerID,CustomerName,Age,Gender,MaritalStatus,AnnualIncome_INR,EmploymentType,CreditScore,GeographicRegion
CUST-14573,Neha Menon,31,Female,Married,975000,Salaried Corporate,745,Ahmedabad
CUST-14574,Anuj Pandey,30,Male,Married,941000,Salaried Corporate,741,Jaipur
CUST-14575,Isha Desai,43,Female,Married,960000,Government Employee,642,Delhi NCR
CUST-14576,Saloni Chawla,57,Female,Married,733000,Self-Employed Professional,783,Mumbai
CUST-14577,Shreyas Chatterjee,61,Male,Widowed,1252000,Salaried Corporate,804,Lucknow
CUST-14578,Meenal Mishra,39,Female,Married,1105000,Self-Employed Professional,673,Chennai
CUST-14579,Aditya Deshmukh,65,Male,Married,1400000,Salaried Corporate,850,Delhi NCR
CUST-14580,Raman Khanna,38,Male,Married,664000,Government Employee,811,Pune
CUST-14581,Baldev Das,47,Male,Married,838000,Salaried Corporate,776,Mumbai
CUST-14582,Megha Pathak,26,Female,Widowed,833000,Salaried Corporate,678,Mumbai
CUST-14583,Devendra Desai,30,Male,Single,557000,Self-Employed Professional,675,Pune
CUST-14584,Sneha Kumar,22,Female,Married,641000,Salaried Corporate,818,Chennai
CUST-14585,Krunal Mukherjee,44,Male,Divorced,751000,Self-Employed Professional,719,Kolkata
CUST-14586,Rakesh Nair,58,Male,Married,1100000,Government Employee,681,Hyderabad
CUST-14587,Aditya Pandey,48,Male,Single,690000,Salaried Corporate,709,Hyderabad
CUST-14588,Shalini Sharma,48,Female,Married,767000,Salaried Corporate,705,Pune
CUST-14589,Gaurav Reddy,65,Male,Married,1375000,Salaried Corporate,630,Chennai
CUST-14590,Aman Deshmukh,59,Male,Married,1264000,Self-Employed Professional,800,Ahmedabad
CUST-14591,Manish Jain,22,Male,Married,246000,Salaried Corporate,733,Jaipur
CUST-14592,Amit Grover,66,Male,Married,828000,Salaried Corporate,742,Kolkata
CUST-14593,Manoj Malhotra,25,Male,Single,645000,Business Owner,673,Lucknow
CUST-14594,Raman Das,31,Male,Married,719000,Salaried Corporate,735,Bengaluru
CUST-14595,Shivam Shinde,30,Male,Single,1112000,Business Owner,718,Chennai
CUST-14596,Kamal Roy,63,Male,Married,1293000,Self-Employed Professional,763,Jaipur
CUST-14597,Alok Gill,22,Male,Married,602000,Salaried Corporate,694,Chennai
CUST-14598,Ankita Mehta,35,Female,Married,1221000,Salaried Corporate,768,Lucknow
CUST-14599,Jitendra Pillai,59,Male,Single,677000,Self-Employed Professional,749,Ahmedabad
CUST-14600,Sachin Arora,61,Male,Single,1778000,Business Owner,758,Ahmedabad
CUST-14601,Sonam Bose,57,Female,Married,986000,Self-Employed Professional,850,Hyderabad
CUST-14602,Dinesh Mehta,27,Male,Married,896000,Business Owner,575,Kolkata
CUST-14603,Yashika Aggarwal,40,Female,Married,411000,Salaried Corporate,615,Kolkata
CUST-14604,Sachin Verma,54,Male,Married,1224000,Salaried Corporate,824,Kolkata
CUST-14605,Tanya Pandey,55,Female,Married,1171000,Self-Employed Professional,705,Ahmedabad
CUST-14606,Jyoti Kumar,54,Female,Married,816000,Self-Employed Professional,757,Delhi NCR
CUST-14607,Swati Mehra,42,Female,Married,824000,Self-Employed Professional,750,Delhi NCR
CUST-14608,Monika Shah,51,Female,Single,922000,Salaried Corporate,754,Chennai
CUST-14609,Baldev Mehta,43,Male,Single,1007000,Salaried Corporate,844,Chennai
CUST-14610,Piyush Chawla,39,Male,Single,1334000,Business Owner,850,Pune
CUST-14611,Swati Pandey,24,Female,Divorced,857000,Business Owner,680,Delhi NCR
CUST-14612,Sachin Chawla,44,Male,Widowed,756000,Government Employee,695,Ahmedabad
CUST-14613,Shikha Kumar,40,Female,Married,1032000,Salaried Corporate,735,Bengaluru
CUST-14614,Kapil Patel,59,Male,Married,1064000,Salaried Corporate,831,Mumbai
CUST-14615,Sapna Patel,48,Female,Married,1072000,Salaried Corporate,789,Mumbai
CUST-14616,Divyansh Naidu,59,Male,Married,1165000,Salaried Corporate,651,Kolkata
CUST-14617,Shashank Desai,37,Male,Married,872000,Salaried Corporate,742,Kolkata
CUST-14618,Nikita Goel,39,Female,Divorced,992000,Self-Employed Professional,611,Chennai
CUST-14619,Dhruv Reddy,55,Male,Single,1149000,Salaried Corporate,664,Chennai
CUST-14620,Divyansh Goel,52,Male,Married,1106000,Salaried Corporate,721,Pune
CUST-14621,Nishant Mehta,67,Male,Widowed,1035000,Self-Employed Professional,769,Chennai
CUST-14622,Archana Pandey,66,Female,Divorced,1114000,Salaried Corporate,750,Delhi NCR
CUST-14623,Anjali Yadav,67,Female,Married,752000,Self-Employed Professional,584,Pune
CUST-14624,Anjali Malhotra,66,Female,Married,1048000,Salaried Corporate,592,Delhi NCR
CUST-14625,Chetan Shah,59,Male,Married,1032000,Salaried Corporate,760,Bengaluru
CUST-14626,Yash Goel,55,Male,Married,972000,Government Employee,814,Pune
CUST-14627,Aniket Chawla,50,Male,Single,855000,Self-Employed Professional,793,Mumbai
CUST-14628,Devendra Bansal,37,Male,Married,702000,Government Employee,735,Bengaluru
CUST-14629,Manoj Mehta,62,Male,Married,1187000,Business Owner,830,Lucknow
CUST-14630,Ruchi Arora,67,Female,Single,1387000,Business Owner,733,Chennai
CUST-14631,Kapil Sen,49,Male,Married,1363000,Government Employee,601,Delhi NCR
CUST-14632,Himanshu Banerjee,26,Male,Married,472000,Salaried Corporate,544,Bengaluru
CUST-14633,Dhruv Reddy,37,Male,Married,998000,Salaried Corporate,708,Jaipur
CUST-14634,Raman Pandey,37,Male,Single,477000,Government Employee,657,Ahmedabad
CUST-14635,Ravi Mishra,34,Male,Single,736000,Salaried Corporate,754,Bengaluru
CUST-14636,Nikhil Shinde,44,Male,Married,662000,Self-Employed Professional,698,Kolkata
CUST-14637,Vivek Kulkarni,57,Male,Married,1669000,Business Owner,689,Hyderabad
CUST-14638,Neha Patel,60,Female,Married,1165000,Government Employee,655,Kolkata
CUST-14639,Ravi Deshmukh,59,Male,Married,761000,Government Employee,736,Pune
CUST-14640,Meenal Rao,52,Female,Single,562000,Self-Employed Professional,685,Delhi NCR
CUST-14641,Ishaan Arora,56,Male,Single,1586000,Business Owner,759,Chennai
CUST-14642,Nidhi Chatterjee,57,Female,Single,1315000,Salaried Corporate,819,Mumbai
CUST-14643,Utkarsh Trivedi,34,Male,Single,878000,Salaried Corporate,623,Chennai
CUST-14644,Preeti Kumar,47,Female,Single,619000,Government Employee,758,Mumbai
CUST-14645,Kshitij Dutta,39,Male,Married,1039000,Government Employee,630,Bengaluru
CUST-14646,Manoj Gupta,51,Male,Married,1398000,Salaried Corporate,835,Lucknow
CUST-14647,Jyoti Trivedi,66,Female,Married,1415000,Salaried Corporate,756,Kolkata
CUST-14648,Varsha Chawla,29,Female,Divorced,532000,Salaried Corporate,756,Delhi NCR
CUST-14649,Jitendra Naidu,58,Male,Married,1150000,Salaried Corporate,730,Jaipur
CUST-14650,Ishaan Shinde,37,Male,Single,1377000,Business Owner,677,Bengaluru
CUST-14651,Naveen Choudhary,39,Male,Married,927000,Salaried Corporate,688,Bengaluru
CUST-14652,Swati Das,64,Female,Single,811000,Government Employee,695,Kolkata
CUST-14653,Anjali Menon,24,Female,Married,311000,Self-Employed Professional,637,Mumbai
CUST-14654,Abhishek Menon,31,Male,Single,1202000,Government Employee,715,Pune
CUST-14655,Tarun Joshi,42,Male,Single,894000,Self-Employed Professional,672,Lucknow
CUST-14656,Sandeep Goel,24,Male,Single,381000,Salaried Corporate,664,Bengaluru
CUST-14657,Krunal Desai,37,Male,Divorced,638000,Government Employee,724,Mumbai
CUST-14658,Devendra Naidu,28,Male,Married,510000,Salaried Corporate,835,Kolkata
CUST-14659,Meenal Kulkarni,66,Female,Married,938000,Government Employee,778,Lucknow
CUST-14660,Sneha Menon,54,Female,Married,707000,Salaried Corporate,705,Kolkata
CUST-14661,Lokesh Patel,31,Male,Single,1217000,Self-Employed Professional,628,Jaipur
CUST-14662,Radhika Mehta,51,Female,Single,1423000,Salaried Corporate,775,Kolkata
CUST-14663,Kapil Gupta,31,Male,Married,626000,Salaried Corporate,614,Hyderabad
CUST-14664,Ruchi Desai,58,Female,Married,1180000,Salaried Corporate,679,Bengaluru
CUST-14665,Anisha Mehra,41,Female,Married,595000,Salaried Corporate,601,Chennai
CUST-14666,Vineet Chatterjee,66,Male,Married,1128000,Government Employee,698,Chennai
CUST-14667,Dhruv Malhotra,50,Male,Divorced,994000,Business Owner,619,Delhi NCR
CUST-14668,Varun Mehra,30,Male,Married,437000,Government Employee,757,Kolkata
CUST-14669,Sapna Chawla,46,Female,Divorced,997000,Government Employee,751,Mumbai
CUST-14670,Ishaan Menon,47,Male,Married,597000,Self-Employed Professional,829,Jaipur
CUST-14671,Kriti Banerjee,28,Female,Married,457000,Salaried Corporate,738,Delhi NCR
CUST-14672,Manish Choudhary,59,Male,Married,1914000,Business Owner,699,Bengaluru
CUST-14673,Piyush Verma,28,Male,Married,240000,Self-Employed Professional,745,Chennai
CUST-14674,Bhupendra Trivedi,28,Male,Married,582000,Salaried Corporate,610,Kolkata
CUST-14675,Aditya Mehta,54,Male,Married,1116000,Salaried Corporate,736,Mumbai
CUST-14676,Geeta Chawla,36,Female,Married,650000,Self-Employed Professional,620,Bengaluru
CUST-14677,Prachi Dhawan,61,Female,Single,1263000,Salaried Corporate,709,Chennai
CUST-14678,Ranjan Gupta,33,Male,Married,434000,Salaried Corporate,767,Hyderabad
CUST-14679,Ranjan Kumar,43,Male,Single,1154000,Salaried Corporate,765,Pune
CUST-14680,Jatin Pathak,32,Male,Married,996000,Salaried Corporate,676,Bengaluru
CUST-14681,Lipika Grover,47,Female,Married,627000,Government Employee,829,Ahmedabad
CUST-14682,Vineet Pathak,42,Male,Married,240000,Self-Employed Professional,571,Mumbai
CUST-14683,Ekta Chawla,52,Female,Married,1146000,Salaried Corporate,720,Lucknow
CUST-14684,Chetan Kulkarni,47,Male,Single,1111000,Government Employee,708,Kolkata
CUST-14685,Kajal Pandey,22,Female,Single,729000,Salaried Corporate,773,Delhi NCR
CUST-14686,Rani Kumar,65,Female,Single,1081000,Self-Employed Professional,638,Ahmedabad
CUST-14687,Devendra Chawla,53,Male,Married,918000,Self-Employed Professional,595,Bengaluru
CUST-14688,Kriti Sen,46,Female,Divorced,1186000,Salaried Corporate,725,Hyderabad
CUST-14689,Naina Shah,48,Female,Single,1111000,Salaried Corporate,726,Delhi NCR
CUST-14690,Swati Das,39,Female,Married,805000,Salaried Corporate,738,Pune
CUST-14691,Kshitij Pathak,63,Male,Married,1222000,Salaried Corporate,703,Jaipur
CUST-14692,Vivek Naidu,25,Male,Single,433000,Business Owner,679,Hyderabad
CUST-14693,Laxmi Mehra,53,Female,Divorced,1114000,Salaried Corporate,839,Kolkata
CUST-14694,Sneha Bose,40,Female,Married,988000,Salaried Corporate,653,Ahmedabad
CUST-14695,Manisha Mukherjee,50,Female,Divorced,981000,Business Owner,724,Lucknow
CUST-14696,Krunal Rao,65,Male,Married,1638000,Business Owner,672,Mumbai
CUST-14697,Manoj Roy,28,Male,Single,911000,Self-Employed Professional,737,Chennai
CUST-14698,Prachi Kulkarni,58,Female,Married,1182000,Government Employee,701,Pune
CUST-14699,Saurabh Dhawan,37,Male,Single,1002000,Business Owner,720,Lucknow
CUST-14700,Deepika Bansal,64,Female,Married,807000,Self-Employed Professional,765,Lucknow
CUST-14701,Harish Dhawan,21,Male,Divorced,588000,Business Owner,785,Mumbai
CUST-14702,Sunil Kulkarni,23,Male,Married,875000,Salaried Corporate,748,Jaipur
CUST-14703,Lokesh Patil,66,Male,Married,1013000,Self-Employed Professional,703,Lucknow
CUST-14704,Garima Arora,46,Female,Married,1132000,Government Employee,703,Kolkata
CUST-14705,Tanya Jain,51,Female,Married,993000,Business Owner,691,Mumbai
CUST-14706,Garima Patil,28,Female,Single,473000,Salaried Corporate,664,Delhi NCR
CUST-14707,Amit Aggarwal,63,Male,Single,1190000,Government Employee,645,Hyderabad
CUST-14708,Ishaan Kapoor,66,Male,Single,1638000,Business Owner,707,Lucknow
CUST-14709,Disha Nair,28,Female,Married,460000,Salaried Corporate,776,Jaipur
CUST-14710,Chetan Grover,55,Male,Married,1938000,Business Owner,721,Delhi NCR
CUST-14711,Megha Kulkarni,59,Female,Single,1009000,Government Employee,800,Mumbai
CUST-14712,Meenal Gupta,48,Female,Divorced,934000,Salaried Corporate,850,Mumbai
CUST-14713,Rahul Rao,24,Male,Single,585000,Salaried Corporate,743,Jaipur
CUST-14714,Priyanka Mishra,36,Female,Single,446000,Self-Employed Professional,802,Mumbai
CUST-14715,Geeta Banerjee,33,Female,Married,542000,Salaried Corporate,655,Hyderabad
CUST-14716,Kriti Pillai,40,Female,Married,672000,Self-Employed Professional,815,Pune
CUST-14717,Divya Verma,25,Female,Divorced,928000,Salaried Corporate,599,Chennai
CUST-14718,Aanya Trivedi,57,Female,Married,1444000,Salaried Corporate,764,Chennai
CUST-14719,Devendra Chatterjee,40,Male,Single,808000,Government Employee,811,Bengaluru
CUST-14720,Gaurav Gupta,44,Male,Divorced,1446000,Business Owner,762,Kolkata
CUST-14721,Manish Patil,56,Male,Widowed,1296000,Salaried Corporate,711,Ahmedabad
CUST-14722,Yogesh Naidu,54,Male,Divorced,1567000,Business Owner,736,Mumbai
CUST-14723,Utkarsh Kulkarni,65,Male,Married,1054000,Salaried Corporate,780,Jaipur
CUST-14724,Sanjay Khanna,54,Male,Single,1357000,Government Employee,841,Chennai
CUST-14725,Megha Bansal,39,Female,Married,679000,Salaried Corporate,696,Mumbai
CUST-14726,Kavita Reddy,37,Female,Divorced,992000,Salaried Corporate,706,Jaipur
CUST-14727,Krunal Goel,25,Male,Married,602000,Salaried Corporate,796,Hyderabad
CUST-14728,Jitendra Yadav,45,Male,Married,836000,Self-Employed Professional,620,Jaipur
CUST-14729,Saurabh Garg,38,Male,Married,1000000,Salaried Corporate,789,Lucknow
CUST-14730,Dhruv Kulkarni,28,Male,Married,488000,Government Employee,763,Pune
CUST-14731,Tushar Goel,47,Male,Married,430000,Self-Employed Professional,712,Chennai
CUST-14732,Riya Sen,35,Female,Married,629000,Government Employee,812,Jaipur
CUST-14733,Ishita Joshi,65,Female,Married,1320000,Self-Employed Professional,695,Chennai
CUST-14734,Prerna Pandey,33,Female,Married,599000,Salaried Corporate,833,Mumbai
CUST-14735,Arjun Trivedi,36,Male,Married,1063000,Salaried Corporate,648,Mumbai
CUST-14736,Aarav Menon,42,Male,Married,906000,Salaried Corporate,798,Delhi NCR
CUST-14737,Gautam Singh,40,Male,Married,905000,Government Employee,783,Delhi NCR
CUST-14738,Jyoti Yadav,33,Female,Married,630000,Government Employee,761,Chennai
CUST-14739,Lipika Deshmukh,40,Female,Single,1335000,Business Owner,791,Lucknow
CUST-14740,Rahul Mukherjee,22,Male,Married,453000,Self-Employed Professional,665,Lucknow
CUST-14741,Payal Rao,55,Female,Divorced,1207000,Salaried Corporate,785,Pune
CUST-14742,Sunil Singh,67,Male,Single,1094000,Salaried Corporate,772,Kolkata
CUST-14743,Pranav Nair,39,Male,Married,1217000,Business Owner,778,Ahmedabad
CUST-14744,Deepika Verma,65,Female,Married,1131000,Salaried Corporate,750,Lucknow
CUST-14745,Aarav Banerjee,57,Male,Married,1079000,Salaried Corporate,807,Lucknow
CUST-14746,Jyoti Singh,26,Female,Married,845000,Business Owner,850,Lucknow
CUST-14747,Saurabh Jain,34,Male,Married,546000,Salaried Corporate,725,Lucknow
CUST-14748,Vineet Chawla,24,Male,Married,742000,Business Owner,708,Bengaluru
CUST-14749,Shashank Dutta,42,Male,Single,1211000,Salaried Corporate,622,Jaipur
CUST-14750,Jitendra Grover,59,Male,Married,1349000,Salaried Corporate,750,Mumbai
CUST-14751,Jitendra Mishra,56,Male,Married,1178000,Salaried Corporate,720,Bengaluru
CUST-14752,Shikha Garg,54,Female,Single,1735000,Business Owner,724,Delhi NCR
CUST-14753,Lalit Joshi,47,Male,Married,880000,Salaried Corporate,715,Chennai
CUST-14754,Tushar Rao,27,Male,Single,976000,Salaried Corporate,715,Mumbai
CUST-14755,Gaurav Patil,23,Male,Married,686000,Salaried Corporate,806,Ahmedabad
CUST-14756,Sapna Shinde,67,Female,Single,1328000,Government Employee,746,Lucknow
CUST-14757,Anjali Das,53,Female,Married,1493000,Business Owner,694,Lucknow
CUST-14758,Ritu Chatterjee,22,Female,Married,1026000,Self-Employed Professional,654,Bengaluru
CUST-14759,Ananya Sharma,62,Female,Married,766000,Self-Employed Professional,676,Chennai
CUST-14760,Alok Nair,36,Male,Married,442000,Salaried Corporate,733,Delhi NCR
CUST-14761,Isha Verma,45,Female,Married,1490000,Business Owner,687,Pune
CUST-14762,Shivam Joshi,35,Male,Divorced,973000,Business Owner,776,Delhi NCR
CUST-14763,Gaurav Gill,44,Male,Married,903000,Salaried Corporate,563,Kolkata
CUST-14764,Yash Gill,35,Male,Single,255000,Government Employee,755,Pune
CUST-14765,Pankaj Bansal,51,Male,Divorced,1882000,Business Owner,728,Ahmedabad
CUST-14766,Nisha Mukherjee,34,Female,Single,807000,Salaried Corporate,723,Chennai
CUST-14767,Aniket Trivedi,34,Male,Widowed,864000,Salaried Corporate,638,Ahmedabad
CUST-14768,Ishaan Singh,26,Male,Married,980000,Business Owner,717,Jaipur
CUST-14769,Nisha Dutta,34,Female,Single,1095000,Business Owner,677,Kolkata
CUST-14770,Tanvi Dhawan,37,Female,Married,793000,Salaried Corporate,660,Mumbai
CUST-14771,Pankaj Pandey,38,Male,Single,530000,Self-Employed Professional,755,Jaipur
CUST-14772,Priyanka Arora,40,Female,Single,969000,Government Employee,617,Jaipur
CUST-14773,Amit Garg,37,Male,Married,1173000,Business Owner,682,Lucknow
CUST-14774,Kajal Sharma,36,Female,Married,883000,Government Employee,698,Delhi NCR
CUST-14775,Vijay Das,60,Male,Single,1616000,Business Owner,794,Delhi NCR
CUST-14776,Ankita Mehra,59,Female,Married,866000,Self-Employed Professional,721,Kolkata
CUST-14777,Aanya Roy,52,Female,Married,713000,Self-Employed Professional,735,Pune
CUST-14778,Anuj Grover,64,Male,Single,1138000,Business Owner,651,Pune
CUST-14779,Arjun Aggarwal,29,Male,Married,1462000,Business Owner,593,Mumbai
CUST-14780,Lalit Pandey,47,Male,Divorced,1320000,Business Owner,681,Chennai
CUST-14781,Jatin Verma,66,Male,Divorced,1007000,Government Employee,692,Ahmedabad
CUST-14782,Swati Yadav,53,Female,Single,1217000,Salaried Corporate,713,Hyderabad
CUST-14783,Sunil Choudhary,30,Male,Married,748000,Business Owner,670,Bengaluru
CUST-14784,Tushar Deshmukh,37,Male,Married,695000,Self-Employed Professional,752,Lucknow
CUST-14785,Shruti Reddy,56,Female,Married,828000,Government Employee,727,Lucknow
CUST-14786,Varun Rao,37,Male,Married,868000,Self-Employed Professional,666,Mumbai
CUST-14787,Aanya Bose,38,Female,Single,542000,Government Employee,681,Hyderabad
CUST-14788,Vivek Gill,43,Male,Single,972000,Salaried Corporate,721,Delhi NCR
CUST-14789,Naveen Gupta,54,Male,Married,1427000,Salaried Corporate,780,Pune
CUST-14790,Sanjay Bansal,28,Male,Single,473000,Self-Employed Professional,740,Lucknow
CUST-14791,Laxmi Kapoor,33,Female,Married,1145000,Business Owner,650,Mumbai
CUST-14792,Manish Patil,43,Male,Single,873000,Self-Employed Professional,681,Jaipur
CUST-14793,Devendra Arora,40,Male,Married,1153000,Business Owner,781,Jaipur
CUST-14794,Suresh Mehra,42,Male,Single,702000,Salaried Corporate,713,Pune
CUST-14795,Vaishali Pandey,67,Female,Married,1001000,Government Employee,803,Mumbai
CUST-14796,Dhruv Gupta,43,Male,Married,719000,Salaried Corporate,788,Bengaluru
CUST-14797,Komal Choudhary,61,Female,Married,1517000,Salaried Corporate,752,Kolkata
CUST-14798,Nitin Gupta,55,Male,Married,850000,Salaried Corporate,850,Pune
CUST-14799,Krunal Kapoor,23,Male,Married,496000,Government Employee,850,Jaipur
CUST-14800,Chetan Menon,54,Male,Single,1689000,Business Owner,793,Hyderabad
CUST-14801,Rahul Mehta,53,Male,Single,1460000,Self-Employed Professional,595,Pune
CUST-14802,Jyoti Desai,66,Female,Married,1089000,Salaried Corporate,742,Bengaluru
CUST-14803,Himanshu Mukherjee,37,Male,Single,1185000,Salaried Corporate,663,Ahmedabad
CUST-14804,Monika Mishra,65,Female,Single,1409000,Salaried Corporate,752,Bengaluru
CUST-14805,Piyush Arora,39,Male,Single,763000,Salaried Corporate,672,Chennai
CUST-14806,Aisha Arora,50,Female,Married,1030000,Self-Employed Professional,748,Kolkata
CUST-14807,Vikas Patil,43,Male,Married,930000,Salaried Corporate,850,Delhi NCR
CUST-14808,Riya Mukherjee,35,Female,Single,1105000,Business Owner,766,Kolkata
CUST-14809,Pradeep Chatterjee,34,Male,Single,1517000,Business Owner,771,Bengaluru
CUST-14810,Sanjana Patel,22,Female,Married,794000,Self-Employed Professional,701,Bengaluru
CUST-14811,Ayush Gill,59,Male,Married,1086000,Salaried Corporate,705,Pune
CUST-14812,Rohit Choudhary,38,Male,Married,816000,Salaried Corporate,738,Hyderabad
CUST-14813,Ranjan Grover,26,Male,Divorced,359000,Self-Employed Professional,791,Lucknow
CUST-14814,Gayatri Mehra,52,Female,Married,1679000,Business Owner,727,Kolkata
